00730 富邦臺灣優質高息--201502-202502,,,,,,,,
,,,,,,,,
年月,標的碼,標的名稱,投資股數(千股),投資比率％,投資金額(千元),持股數/流通在外股數%,個股月報酬率％,ISIN
2024/01,2108,南帝,"2,662",5.2,"96,231",0.54,-3.8562,TW0002108008
2024/01,2303,聯電,"3,045",8.07,"149,205",0.02,-6.8441,TW0002303005
2024/01,2404,漢唐,714,10.69,"197,723",0.37,4.7259,TW0002404001
2024/01,2454,聯發科,192,10.03,"185,472",0.01,-2.3047,TW0002454006
2024/01,3293,鈊象,261,11.72,"216,630",0.19,14.6411,TW0003293007
2024/01,4736,泰博,544,4.71,"87,040",0.57,-3.0303,TW0004736004
2024/01,8938,明安,"1,207",4.62,"85,456",0.86,-2.7474,TW0008938002
2024/01,M1300,塑膠工業,,7.77,"143,728",,-8.2167,
2024/01,M1700,化學生技醫療,,4.71,"87,040",,-0.7505,
2024/01,M2000,鋼鐵工業,,7.47,"138,105",,-3.8123,
2024/01,M2100,橡膠工業,,12.81,"236,876",,-1.336,
2024/01,M2300,電子工業,,28.79,"532,400",,1.6066,
2024/01,M3200,文化創意業,,11.72,"216,630",,,
2024/01,M3700,運動休閒,,4.62,"85,456",,-3.2752,
2024/01,MOTC,國內上櫃,,16.34,"302,086",,1.3118,
2024/01,MTSE,國內上市,,61.55,"1,138,149",,-0.2299,
2024/01,TT99,基金總規模,,,"1,849,076",,,
2023/12,1304,台聚,"7,935",8.28,"156,714",0.67,0.5089,TW0001304004
2023/12,2031,新光鋼,"2,503",7.63,"144,411",0.78,15.6311,TW0002031002
2023/12,2103,台橡,"6,432",8.19,"155,010",0.78,0.4168,TW0002103009
2023/12,2108,南帝,"2,688",5.34,"101,069",0.55,-1.5707,TW0002108008
2023/12,2303,聯電,"3,077",8.55,"161,824",0.02,7.5665,TW0002303005
2023/12,2376,技嘉,131,1.84,"34,825",0.02,6.4002,TW0002376001
2023/12,2377,微星,188,2.03,"38,421",0.02,11.1716,TW0002377009
2023/12,2379,瑞昱,126,3.14,"59,430",0.02,4.8944,TW0002379005
2023/12,2385,群光,178,1.65,"31,229",0.02,9.7176,TW0002385002
2023/12,2404,漢唐,721,10.07,"190,593",0.38,8.1799,TW0002404001
2023/12,2441,超豐,84,0.27,"5,110",0.01,1.4925,TW0002441003
2023/12,2454,聯發科,194,10.4,"196,838",0.01,7.4072,TW0002454006
2023/12,2458,義隆,76,0.65,"12,302",0.02,7.2607,TW0002458007
2023/12,3014,聯陽,38,0.3,"5,678",0.02,-3.834,TW0003014007
2023/12,3034,聯詠,150,4.1,"77,600",0.02,1.1741,TW0003034005
